站號,站名,地址,站別,區域,資料起始日期,撤站日期,城市,經度,緯度,海拔高度(m),備註,原站號,新站號,運作狀態
C1E700,八卦,泰安鄉(與八卦派出所相距約1.2k處),自動站,北部,2002/1/9,2011/10/31,苗栗縣,120.92762,24.491839,749,因儀器汰換，於2011/11/1更變為(C1E701)站。,,C1E701,已撤站
C1E701,八卦,泰安鄉(與八卦派出所相距約1.2k處),自動站,北部,2011/11/1,,苗栗縣,120.927619,24.491756,737,原(C1E700)站因儀器汰換，於2011/11/1更變為(C1E701)站。,C1E700,,運行中
C1E710,馬拉邦山,大湖鄉東興村(馬拉邦山登山口),自動站,北部,2002/1/10,2011/10/31,苗栗縣,120.901502,24.3674,959,因儀器汰換，於2011/11/1更變為(C1E711)站。,,C1E711,已撤站
C1E711,馬拉邦山,大湖鄉東興村(馬拉邦山登山口),自動站,北部,2011/11/1,,苗栗縣,120.901656,24.367306,990,原(C1E710)站因儀器汰換，於2011/11/1更變為(C1E711)站。,C1E710,,運行中
C1E720,泰安,泰安鄉騰龍古道上(走路約5分鐘)之大湖事業區18林班地,自動站,北部,2002/5/22,2011/10/31,苗栗縣,120.967619,24.488786,1333,因儀器汰換，於2011/11/1更變為(C1E721)站。,,C1E721,已撤站
C1E721,泰安,泰安鄉橫龍古道上(走路約5分鐘)之大湖事業區18林班地,自動站,北部,2011/11/1,,苗栗縣,120.968036,24.489017,1409,原(C1E720)站因儀器汰換，於2011/11/1更變為(C1E721)站。,C1E720,,運行中
C1E770,公館,公館鄉鶴岡村178號(鶴岡國中),自動站,北部,2011/4/24,,苗栗縣,120.830806,24.526914,83,,,,運行中
C1E890,國三N149K,國道3號北向149K,自動站,北部,2021/1/26,,苗栗縣,120.680019,24.463414,53,,,,運行中
C1E900,國一N128K,國道1號北向128K,自動站,北部,2021/10/2,,苗栗縣,120.844186,24.560997,80,,,,運行中
C1F000,大肚,大肚區瑞井里遊園路一段二號(台中區監理所內),自動站,中部,1992/5/5,2011/10/31,臺中市,120.572603,24.152967,348,因擴充為氣象站，於2011/11/1升級為(C0F000)站。,,C0F000,已撤站
C1F850,東勢,東勢區東關路647號(東勢林區管理處雙崎工作站內),自動站,中部,1990/7/1,2011/10/31,臺中市,120.833445,24.246294,320,因擴充為氣象站，於2011/11/1升級為(C0F850)站。,,C0F850,已撤站
C1F870,上谷關,和平區(博愛國小谷關分校附近),自動站,中部,1990/7/1,2011/10/31,臺中市,121.01899,24.203224,1045,因儀器汰換，於2011/11/1更變為(C1F871)站。,,C1F871,
C1F871,上谷關,和平區(博愛國小谷關分校附近),自動站,中部,2011/11/1,,臺中市,121.018644,24.203483,1000,原(C1F870)站因儀器汰換，於2011/11/1更變為(C1F871)站。,C1F870,,運行中
C1F880,阿眉,仁愛區(水利局自動站旁),自動站,中部,1990/7/1,2008/2/24,臺中市,120.994265,24.126005,1677,原(C1F880)站因縣市代碼不符，於2008/2/25重新編碼為(C1H9B0)站。,,C1H9B0,已撤站
C1F890,稍來,和平區八仙山事業區49林班地船型山苗圃廢棄觀測坪附近,自動站,中部,1990/7/1,2011/10/31,臺中市,121.001224,24.265725,2010,因儀器汰換，於2011/11/1更變為(C1F891)站。,,C1F891,已撤站
C1F891,稍來,和平區八仙山事業區49林班地船型山苗圃廢棄觀測坪附近,自動站,中部,2011/11/1,,臺中市,121.001142,24.265689,2205,原(C1F890)站因儀器汰換，於2011/11/1更變為(C1F891)站。,C1F890,,運行中
C1F910,新伯公,東勢區詒福段163地號(台電公司門前右前方),自動站,中部,1990/7/1,2011/10/31,臺中市,120.840943,24.221563,440,因儀器汰換，於2011/11/1更變為(C1F911)站。,,C1F911,已撤站
C1F911,新伯公,東勢區詒福段163地號(台電公司門前右前方),自動站,中部,2011/11/1,,臺中市,120.841069,24.221361,417,原(C1F910)站因儀器汰換，於2011/11/1更變為(C1F911)站。,C1F910,,運行中
C1F920,石岡,石岡區石岡里豐勢路1238號(石岡壩管理中心內),自動站,中部,1990/7/1,2011/10/31,臺中市,120.770388,24.279627,280,因擴充為氣象站，於2011/11/1升級為(C0F920)站。,,C0F920,已撤站
C1F930,大甲,大甲區開元路71號(大甲高級工業職業學校內),自動站,中部,1990/7/1,2011/10/31,臺中市,120.642064,24.351024,90,因擴充為氣象站，於2011/11/1升級為(C0F930)站。,,C0F930,已撤站
C1F940,雪嶺,和平區雪嶺地區八仙山事業區60林班地小雪山莊後方水塔後山頂,自動站,中部,1990/7/1,2011/10/31,臺中市,121.026775,24.280723,2605,因儀器汰換，於2011/11/1更變為(C1F941)站。,,C1F941,已撤站
C1F941,雪嶺,和平區雪嶺地區八仙山事業區60林班地小雪山莊後方水塔後山頂,自動站,中部,2011/11/1,,臺中市,121.026642,24.280586,2620,原(C1F940)站因儀器汰換，於2011/11/1更變為(C1F941)站。,C1F940,,運行中
C1F960,水湳,大雅區二和里學府路230號(大雅國民小學校園內),自動站,中部,1992/1/23,2005/11/21,臺中市,120.652328,24.2213,125,,,,已撤站
C1F970,大坑,北屯區40605廓子里廓子巷11號(中台科技大學校園內),自動站,中部,1992/1/23,2011/10/31,臺中市,120.736222,24.171569,170,因擴充為氣象站，於2011/11/1升級為(C0F970)站。,,C0F970,已撤站
C1F980,炮子林,太平區,自動站,中部,1992/1/24,1996/1/1,臺中市,120.809542,24.088514,600,,,,已撤站
C1F990,橫山,大雅區橫山里通山路46號(臺中高爾夫球場辦公室後面),自動站,中部,1992/5/21,2008/3/31,臺中市,120.607336,24.219076,253,因擴充為氣象站，於2008/4/1升級為(C0F990)站。,,C0F990,已撤站
C1F9A0,中竹林,太平區長龍路中埔二號橋至站址直線距離約1.7km,自動站,中部,2002/1/29,2011/10/31,臺中市,120.751487,24.103798,425,因擴充為氣象站，於2011/11/1升級為(C0F9A0)站。,,C0F9A0,已撤站
C1F9B0,桐林,霧峰區桐林里民生路(桐林國小斜對面),自動站,中部,2002/1/30,2011/10/31,臺中市,120.735375,24.066299,124,因儀器汰換，於2011/11/1更變為(C1F9B1)站。,,C1F9B1,已撤站
C1F9B1,桐林,霧峰區桐林里民生路(桐林國小斜對面),自動站,中部,2011/11/1,,臺中市,120.735194,24.066172,130,原(C1F9B0)站因儀器汰換，於2011/11/1更變為(C1F9B1)站。,C1F9B0,,運行中
C1F9C0,白冷,和平區天輪里天輪巷42號(臺中市和平區白冷國民小學校園內),自動站,中部,2002/1/22,2011/10/31,臺中市,120.92983,24.182668,619,因儀器汰換，於2011/11/1更變為(C1F9C1)站。,,C1F9C1,已撤站
C1F9C1,白冷,和平區天輪里天輪巷42號(臺中市和平區白冷國民小學校園內),自動站,中部,2011/11/1,,臺中市,120.929889,24.182844,610,原(C1F9C0)站因儀器汰換，於2011/11/1更變為(C1F9C1)站。,C1F9C0,,運行中
C1F9D0,白毛台,新社區福興里福民路13號旁,自動站,中部,2002/1/21,2011/10/31,臺中市,120.887049,24.158231,613,因儀器汰換，於2011/11/1更變為(C1F9D1)站。,,C1F9D1,已撤站
C1F9D1,白毛台,新社區福興里福民路13號旁,自動站,中部,2011/11/1,,臺中市,120.886933,24.158325,639,原(C1F9D0)站因儀器汰換，於2011/11/1更變為(C1F9D1)站。,C1F9D0,,運行中
C1F9E0,龍安,新社區中和里內(距龍安橋約1.2k處),自動站,中部,2002/1/24,2011/10/31,臺中市,120.83205,24.160174,537,因儀器汰換，於2011/11/1更變為(C1F9E1)站。,,C1F9E1,已撤站
C1F9E1,龍安,新社區中和里內(距龍安橋約1.2k處),自動站,中部,2011/11/1,,臺中市,120.831961,24.1605,563,原(C1F9E0)站因儀器汰換，於2011/11/1更變為(C1F9E1)站。,C1F9E0,,運行中
C1F9F0,伯公龍,東勢區勢林街(宏覺寺旁),自動站,中部,2002/2/5,2011/10/31,臺中市,120.849277,24.272403,504,因儀器汰換，於2011/11/1更變為(C1F9F1)站。,,C1F9F1,已撤站
C1F9F1,伯公龍,東勢區勢林街(宏覺寺旁),自動站,中部,2011/11/1,,臺中市,120.849047,24.272392,500,原(C1F9F0)站因儀器汰換，於2011/11/1更變為(C1F9F1)站。,C1F9F0,,運行中
C1F9G0,慶福山,東勢區(台8線10.5k往馬鞍農場方向車程約半小時),自動站,中部,2002/1/23,2011/10/31,臺中市,120.847881,24.181013,782,因儀器汰換，於2011/11/1更變為(C1F9G1)站。,,C1F9G1,已撤站
C1F9G1,慶福山,東勢區(台8線10.5k往馬鞍農場方向.車程約半小時),自動站,中部,2011/11/1,,臺中市,120.848378,24.180853,810,原(C1F9G0)站因儀器汰換，於2011/11/1更變為(C1F9G1)站。,C1F9G0,,運行中
C1F9H0,烏石坑,和平區大安溪事業區第122林班之烏石坑苗圃內,自動站,中部,2002/3/14,2011/10/31,臺中市,120.945666,24.279058,886,因儀器汰換，於2011/11/1更變為(C1F9H1)站。,,C1F9H1,已撤站
C1F9H1,烏石坑,和平區大安溪事業區第122林班之烏石坑苗圃內,自動站,中部,2011/11/1,2020/10/30,臺中市,120.945811,24.279058,930,原(C1F9H0)站因儀器汰換，於2011/11/1更變為(C1F9H1)站。,C1F9H0,,已撤站
C1F9I0,神岡,神岡區三民路639號(圳堵國小校園南側大樓屋頂平台),自動站,中部,2005/11/28,2011/10/31,臺中市,120.658729,24.272683,189,因擴充為氣象站，於2011/11/1升級為(C0F9I0)站。,,C0F9I0,已撤站
C1F9J0,清水林,太平區136縣道9.5k處旁約500公尺,自動站,中部,2002/5/3,2011/10/31,臺中市,120.820374,24.071564,723,原(C1I180)站因縣市代碼不符，於2008/2/25重新編碼為(C1F9J0)站。因儀器汰換，於2011/11/1更變為(C1F9J1)站。,C1I180,C1F9J1,
C1F9J1,清水林,太平區136縣道9.5k處旁約500公尺,自動站,中部,2011/11/1,,臺中市,120.820419,24.071242,723,原(C1F9J0)站因儀器汰換，於2011/11/1更變為(C1F9J1)站。,C1F9J0,,運行中
C1F9W0,德基,和平區台8甲線69-70k處，彎入勝利路接翠巒產業道路約6.2km，路邊白色水塔旁,自動站,中部,2011/9/8,,臺中市,121.190261,24.254783,1970,,,,運行中
C1G620,芬園,芬園鄉楓坑村大埔崙產業道路上(芬園往臺灣民俗村路上),自動站,中部,1992/1/23,2011/10/31,彰化縣,120.621213,24.015465,133,因擴充為氣象站，於2011/11/1升級為(C0G620)站。,,C0G620,已撤站
C1G630,彰化,彰化市卦山里卦山路13號(彰化國民中學內),自動站,中部,1992/5/14,2011/10/31,彰化縣,120.555098,24.078808,15,因儀器汰換，於2011/11/1更變為(C1G631)站。,,C1G631,已撤站
C1G631,彰化,彰化市卦山里卦山路13號(彰化藝術高級中學內),自動站,中部,2011/11/1,2015/9/2,彰化縣,120.554681,24.079131,98,原(C1G630)因儀器汰換，於2011/11/1更變為(C1G631)站。,C1G630,,已撤站
C1G660,溪湖,溪湖鎮大竹里彰水路二段725號(湖南國民小學內),自動站,中部,1992/6/18,2011/10/31,彰化縣,120.478981,23.948252,121,因擴充為氣象站，於2011/11/1升級為(C0G660)站。,,C0G660,已撤站
C1G670,溪州,溪洲鄉溪州村中央路250號(溪州農場),自動站,中部,1992/5/5,2015/5/27,彰化縣,120.495911,23.848231,14,,,,已撤站
C1G680,草湖,芳苑鄉草湖村功湖路草湖段140號(草湖國民中學內),自動站,中部,1992/5/5,2011/8/14,彰化縣,120.378419,23.959642,10,,,,已撤站
C1G690,下水埔,溪州鄉榮光村國光路1號(退輔會工程事業材料處彰化工廠),自動站,中部,1992/5/5,2011/10/5,彰化縣,120.57508,23.81769,61,,,C1G691,已撤站
C1G691,下水埔,溪州鄉大莊國小(大庄村中橫巷1號),自動站,中部,2011/10/6,,彰化縣,120.5676,23.816114,110,本站於2015/4/1起進⾏儀器汰換，並於2015/7/1完成驗收。,C1G690,,運行中
C1G700,中西,二林鎮中西里工城路5號二林農場中西耕區(二林鎮中西段333號),自動站,中部,1992/5/5,2015/6/5,彰化縣,120.352189,23.882031,15,因移位及擴充為氣象站，於2015/7/1升級為(C0G730)站，站名更變為⼆林。,,C0G730,已撤站
C1G9D0,國一S218K,國道1號南向218.3K,自動站,中部,2021/10/2,,彰化縣,120.493253,23.890641,30,,,,運行中
C1H000,翠峰,仁愛鄉翠峰段30地號東側旁(臺14甲線19-19.5k處的長途通信機房旁),自動站,中部,1991/12/12,,南投縣,121.205211,24.109397,2454,本站於2015/7/27起進⾏儀器汰換，並於2015/12/31完成驗收。,,,運行中
C1H840,國三N238K,國道3號北向238.2K,自動站,中部,2021/10/2,,南投縣,120.707711,23.841008,231,,,,運行中
C1H850,翠巒,仁愛鄉力行產業道路之華崗派出所斜對面,自動站,中部,1991/12/12,2015/8/5,南投縣,121.226581,24.192864,2297,,,,已撤站
C1H860,瑞岩,仁愛鄉,自動站,中部,1991/12/12,2024/11/25,南投縣,121.18345,24.123772,1840,本站於2015/7/29起進⾏儀器汰換，並於2015/12/31完成驗收。,,,已撤站
C1H870,仁愛,仁愛鄉(臺電公司電源保護中心內),自動站,中部,1991/12/12,2015/8/10,南投縣,121.130736,24.018611,1113,,,,已撤站
C1H880,凌霄,埔里鎮中山路三段582號(凌霄殿內),自動站,中部,1991/12/12,2015/8/28,南投縣,121.014883,24.016786,1318,,,,已撤站
C1H890,大肚城,埔里鎮大城里大城路169號(南投縣立大成國民中學內),自動站,中部,1991/12/12,2015/9/4,南投縣,120.952272,23.970944,429,因擴充為氣象站，於2015/9/4升級為(C0H890)站，站名更變為埔⾥。,,C0H890,已撤站
C1H900,清流,仁愛鄉互助村,自動站,中部,1991/12/12,,南投縣,120.962997,24.080775,934,本站於2015/7/24起進⾏儀器汰換，並於2015/12/31完成驗收。,,,運行中
C1H910,魚池,魚池鄉興池段1368地號(魚池苗圃內),自動站,中部,1991/12/13,2015/9/7,南投縣,120.92905,23.900897,724,,,,已撤站
C1H920,長豐,國姓鄉長豐村東二巷71號(仙徠山莊內),自動站,中部,1991/12/12,,南投縣,120.879897,24.102039,736,原名為⻑福，於2015/9/1更名為⻑豐。本站於2015/9/1起進⾏儀器汰換，並於2015/12/31完成驗收。,,,運行中
C1H930,北山,國姓鄉北山村頭溪巷7-1號旁,自動站,中部,1991/12/12,2015/9/4,南投縣,120.874758,23.985331,393,,,,已撤站
C1H940,雙冬,草屯鎮雙冬里,自動站,中部,1992/1/23,2011/10/31,南投縣,120.802318,23.967405,600,因儀器汰換，於2011/11/1更變為(C1H941)站。,,C1H941,已撤站
C1H941,雙冬,草屯鎮雙冬里,自動站,中部,2011/11/1,,南投縣,120.802189,23.967378,630,原(C1H940)站因儀器汰換，於2011/11/1更變為(C1H941)站。,C1H940,,運行中
C1H950,中寮,中寮鄉復興村初中巷50號(中寮國中校園內),自動站,中部,1992/1/23,2011/10/31,南投縣,120.766473,23.884347,180,因擴充為氣象站，於2011/11/1升級為(C0H950)站。,,C0H950,已撤站
C1H960,草屯,草屯鎮中山里草溪路791號(省都電臺內),自動站,中部,1992/1/23,2011/10/31,南投縣,120.662872,23.997132,75,因擴充為氣象站，於2011/11/1升級為(C0H960)站。,,C0H960,已撤站
C1H970,六分寮,南投市鳳鳴里八卦路894號(西嶺國小內),自動站,中部,1992/1/23,2011/10/31,南投縣,120.638147,23.925464,425,因儀器汰換，於2011/11/1更變為(C1H971)站。,,C1H971,已撤站
C1H971,六分寮,南投市鳳鳴里八卦路831號(南投縣政府消防局第一大隊鳳鳴分隊),自動站,中部,2011/11/1,,南投縣,120.6378,23.92507,428,原(C1H970)站因儀器汰換，於2011/11/1更變為(C1H971)站。2017/3/1短距離移位施⼯。原址為鳳鳴⾥⼋卦路894號(西嶺國⼩校⾨⼝對⾯)，2017/4/1啟⽤,C1H970,,運行中
C1H9B0,阿眉,仁愛鄉(水利局自動站旁),自動站,中部,1990/7/1,2011/10/31,南投縣,120.994265,24.126005,1677,原(C1F880)站因縣市代碼不符，於2008/2/25重新編碼為(C1H9B0)站。因儀器汰換，於2011/11/1更變為(C1H9B1)站。,C1F880,C1H9B1,已撤站
C1H9B1,阿眉,仁愛鄉(水利局自動站旁),自動站,中部,2011/11/1,,南投縣,120.994672,24.1263,1710,原(C1H9B0)站因儀器汰換，於2011/11/1更變為(C1H9B1)站。,C1H9B0,,運行中
C1I020,萬大,仁愛鄉親愛村萬大水庫宿舍旁,自動站,中部,1992/5/12,,南投縣,121.132261,23.979817,1120,本站於2015/8/11起進⾏儀器汰換，並於2015/12/31完成驗收。,,,運行中
C1I030,武界,仁愛鄉法治村,自動站,中部,1992/5/3,,南投縣,121.052483,23.913225,948,本站於2015/8/14起進⾏儀器汰換，並於2015/12/31完成驗收。,,,運行中
C1I040,文文社,仁愛鄉法治村良久林場內,自動站,中部,1992/5/17,2015/11/9,南投縣,120.993481,23.849386,1693,,,,
C1I050,丹大,信義鄉丹大事業區第十七林班地(瞭望台旁),自動站,中部,1992/5/1,,南投縣,121.141147,23.753747,2568,⾃2006年起，設備不再維護，暫時停⽌觀測。本站於2015/3/28起進⾏儀器汰換，並於2015/7/1完成驗收。,,,運行中
C1I060,望鄉,信義鄉望美村望鄉工作站內(巒大事業區119林班),自動站,中部,1992/5/5,2015/10/28,南投縣,120.928178,23.619086,2403,,,,已撤站
C1I070,和社,信義鄉中橫同富村同和巷47號和社分社觀測坪內,自動站,中部,1992/5/1,,南投縣,120.888861,23.591131,825,本站於2015/9/14起進行儀器汰換，並於2015/12/31完成驗收。,,,運行中
C1I080,信義,信義鄉自強村綠美巷(內茅埔林區23林班地),自動站,中部,1992/5/1,2015/9/22,南投縣,120.851036,23.689694,536,因擴充為氣象站，於2015/9/22升級為(C0I080)站。,,C0I080,已撤站
C1I100,溪頭,鹿谷鄉內湖村森林巷溪頭林營區(鳳凰山瞭望臺旁),自動站,中部,1992/5/5,2011/10/31,南投縣,120.807299,23.661295,1771,因儀器汰換，於2011/11/1更變為(C1I101)站。,,C1I101,已撤站
C1I101,溪頭,鹿谷鄉內湖村森林巷溪頭林營區(鳳凰山瞭望台旁),自動站,中部,2011/11/1,,南投縣,120.807647,23.661789,1810,原(C1I100)站因儀器汰換，於2011/11/1更變為(C1I101)站。,C1I100,,運行中
C1I120,大鞍,竹山鎮樟空倫山之三角點附近,自動站,中部,1992/5/5,2011/10/31,南投縣,120.7598,23.678517,1528,因儀器汰換，於2011/11/1更變為(C1I121)站。,,C1I121,已撤站
C1I121,大鞍,竹山鎮樟空倫山之三角點附近,自動站,中部,2011/11/1,,南投縣,120.760017,23.678381,1515,原(C1I120)站因儀器汰換，於2011/11/1更變為(C1I121)站。,C1I120,,運行中
C1I130,桶頭,竹山鎮鯉南路338號旁,自動站,中部,1992/5/5,2011/10/31,南投縣,120.65369,23.642413,307,因儀器汰換，於2011/11/1更變為(C1I131)站。,,C1I131,已撤站
C1I131,桶頭,竹山鎮鯉南路338號旁,自動站,中部,2011/11/1,,南投縣,120.654117,23.641944,311,原(C1I130)站因儀器汰換，於2011/11/1更變為(C1I131)站。,C1I130,,運行中
C1I140,卡奈托灣,信義鄉丹大事業區第16林班地,自動站,中部,1993/1/21,,南投縣,121.087872,23.754364,1700,本站於2015/4/1起進⾏儀器汰換，並於2015/7/1完成驗收。,,,運行中
C1I150,青雲,信義鄉地利村5鄰開信巷98-3號旁,自動站,中部,1992/12/1,,南投縣,120.949378,23.793361,393,本站於2015/9/11起進⾏儀器汰換，並於2015/12/31完成驗收。,,,運行中
